Symbol,TimeFrame,Date,Volume,Open,High,Low,Close,EMA_3,EMA_9,EMA_20,EMA_34,PPO_Line,PPO_Signal,PPO_Histogram,PMO_Line,PMO_Signal,EMA_9_Rising,EMA_34_Rising,PPO_Rising,PMO_Rising,EMA_9_Declining,EMA_34_Declining,PPO_Declining,PMO_Declining,TR_Status,Peak,Valley,Buy_Point,Days_From_Peak,Peak_Date,In_Buy_Zone,Distance_From_BP,Buy_Zone_Lower,Buy_Zone_Upper,Stop_Loss,Risk_Per_Share,Risk_Percentage,Buy_Signal,Exit_Signal,Exit_Reason,TR_Status_Enhanced,RS,Chaikin_AD
NVDA,Daily,2025-05-12,225023345,121.97,123.0,120.28,123.0,123.0,123.0,123.0,123.0,0.0,0.0,0.0,,,False,False,False,False,True,True,True,True,Neutral,False,False,,,,False,,,,,,,False,False,,Neutral,50.0,50.0
NVDA,Daily,2025-05-13,330430105,124.98,131.22,124.47,129.93,126.465,124.38600000000001,123.66000000000001,123.396,0.44757962391686507,0.08951592478337302,0.35806369913349206,56.3414634146342,56.3414634146342,False,False,False,False,True,True,True,True,Neutral Buy,False,False,,,,False,,,,,,,False,False,,Neutral Buy ↑,50.0,50.0
NVDA,Daily,2025-05-14,281180830,133.19,135.44,131.68,135.34,130.9025,126.5768,124.77238095238096,124.07851428571428,1.1345092073882235,0.2985145813043431,0.8359946260838804,56.263666280016594,56.32731848106736,False,False,False,False,True,True,True,True,Neutral,False,False,,,,False,,,,,,,False,False,,Neutral,50.0,50.0
NVDA,Daily,2025-05-15,226632563,134.29,136.3,132.66,134.83,132.86625,128.22744,125.7302494331066,124.69288489795917,1.6194670436549132,0.5627050737744572,1.056761969880456,55.87955945040154,56.245907748219025,True,True,True,False,False,False,False,True,Neutral,False,False,,,,False,,,,,,,False,False,,Neutral,50.0,50.0
NVDA,Daily,2025-05-16,226542451,136.22,136.35,133.46,135.4,134.133125,129.661952,126.65117805852502,125.30472004664722,2.010603831763467,0.8522848253722592,1.1583190063912079,55.27805010312734,56.069933630929626,True,True,True,False,False,False,False,True,Neutral,False,False,,,,False,,,,,,,False,False,,Neutral,50.0,50.0
NVDA,Daily,2025-05-19,193154571,132.39,135.87,132.39,135.57,134.8515625,130.84356160000002,127.50058967199882,125.89130747255308,2.2994957139425694,1.1417270030863214,1.157768710856248,54.47822856585417,55.78053271000681,True,True,True,False,False,False,False,True,Neutral,False,False,,,,False,,,,,,,False,False,,Neutral,50.0,50.0
NVDA,Daily,2025-05-20,161514247,134.29,134.58,132.62,134.38,134.61578125,131.55084928000002,128.15577160799893,126.37637561697862,2.4225852009135225,1.3978986426517617,1.0246865582617608,53.46009544402503,55.35863502528285,True,True,True,False,False,False,False,True,Neutral,False,False,,,,False,,,,,,,False,False,,Neutral,50.0,50.0
NVDA,Daily,2025-05-21,270608738,133.06,137.4,130.59,131.8,133.207890625,131.60067942400002,128.5028409786657,126.68629701029413,2.3315170771267657,1.5846223295467625,0.7468947475800032,52.20566221530859,54.785367241651166,True,True,True,False,False,False,False,True,Neutral,False,False,,,,False,,,,,,,False,False,,Neutral,50.0,50.0
NVDA,Daily,2025-05-22,187343954,132.23,134.25,131.55,132.83,133.01894531250002,131.8465435392,128.9149513616499,127.03736575256303,2.296034687038141,1.7269048010450383,0.5691298859931029,50.89888042887303,54.078733275691505,True,True,False,False,False,False,True,True,Neutral,False,False,,,,False,,,,,,,False,False,,Neutral,50.0,50.0
NVDA,Daily,2025-05-23,198821324,130.0,132.68,129.16,131.29,132.15447265625,131.73523483136003,129.1411464700642,127.28037342384515,2.1474694746034304,1.8110177357567168,0.33645173884671364,49.45158992407602,53.23743448448869,True,True,False,False,False,False,True,True,Neutral,False,True,,,,False,,,,,,,False,False,,Neutral,50.0,50.0
NVDA,Daily,2025-05-27,192953613,134.15,135.66,133.31,135.5,133.827236328125,132.48818786508804,129.74675156815331,127.750066371054,2.262511594931314,1.9013165075916363,0.36119508733967765,48.12289897912794,52.30751893805946,True,True,False,False,False,False,True,True,Neutral,False,False,,,,False,,,,,,,False,False,,Neutral,50.0,50.0
NVDA,Daily,2025-05-28,304021146,136.03,137.25,134.79,134.81,134.3186181640625,132.95255029207044,130.22896570451968,128.1534911498509,2.2831933793647208,1.9776918819462532,0.30550149741846755,46.70597444203401,51.289056302418466,True,True,False,False,False,False,True,True,Neutral,False,False,,,,False,,,,,,,False,False,,Neutral,50.0,50.0
NVDA,Daily,2025-05-29,370615167,142.25,143.49,137.91,139.19,136.75430908203126,134.20004023365635,131.08239754218448,128.78414879843086,2.535480289626875,2.089249563482378,0.4462307261444973,45.42000028420105,50.221955208197116,True,True,True,False,False,False,False,True,Neutral,False,False,,,,False,,,,,,,False,False,,Neutral,50.0,50.0
NVDA,Daily,2025-05-30,333170851,138.72,139.62,132.92,135.13,135.9421545410156,134.3860321869251,131.46788349054785,129.14676886709196,2.45787323585441,2.1629742979567843,0.29489893789762567,43.926489231831,49.077325030676,True,True,True,False,False,False,False,True,Neutral,False,False,,,,False,,,,,,,False,False,,Neutral,50.0,50.0
NVDA,Daily,2025-06-02,197663116,135.49,138.12,135.4,137.38,136.6610772705078,134.98482574954008,132.03094220573377,129.61723921754384,2.502620808015723,2.2309035999685722,0.2717172080471508,42.505971287568826,47.88253344102015,True,True,True,False,False,False,False,True,Neutral,False,False,,,,False,,,,,,,False,False,,Neutral,50.0,50.0
NVDA,Daily,2025-06-03,225578783,138.78,142.0,137.95,141.22,138.94053863525392,136.23186059963206,132.90609056709246,130.28025411939848,2.7349208792185182,2.3317070558185615,0.4032138233999567,41.215135560708475,46.670279280963484,True,True,True,False,False,False,False,True,Neutral,False,False,,,,False,,,,,,,False,False,,Neutral,50.0,50.0
NVDA,Daily,2025-06-04,167120819,142.19,142.39,139.54,141.92,140.43026931762694,137.36948847970564,133.76455813213127,130.94538245543285,2.9226764271993195,2.449900930094713,0.4727754971046063,39.920276828097215,45.44300610771507,True,True,True,False,False,False,False,True,Neutral,False,False,,,,False,,,,,,,False,False,,Neutral,50.0,50.0
NVDA,Daily,2025-06-05,232410759,142.17,144.0,138.83,139.99,140.21013465881347,137.89359078376452,134.35745735764257,131.46221774369383,2.9200713700264167,2.5439350180810543,0.37613635194536243,38.53065157429926,44.18621437436674,True,True,True,False,False,False,False,True,Neutral,False,False,,,,False,,,,,,,False,False,,Neutral,50.0,50.0
NVDA,Daily,2025-06-06,153986153,142.51,143.27,141.51,141.72,140.96506732940674,138.65887262701162,135.05865189500994,132.04837672976848,2.9836860414490345,2.6318852227546503,0.3518008186943842,37.20474096853518,42.91685557330646,True,True,True,False,False,False,False,True,Neutral,False,False,,,,False,,,,,,,False,False,,Neutral,50.0,50.0
NVDA,Daily,2025-06-09,185114494,143.19,145.0,141.94,142.63,141.79753366470337,139.4530981016093,135.77973266691376,132.65304091663884,3.049716330987012,2.715451444401123,0.33426488658588926,35.90887752013569,41.64267774545723,True,True,True,False,False,False,False,True,Neutral,False,False,,,,False,,,,,,,False,False,,Neutral,50.0,50.0
NVDA,Daily,2025-06-10,155881897,142.69,144.29,141.53,143.96,142.8787668323517,140.35447848128746,136.5588057462553,133.29915286425947,3.1405712952055556,2.8004754145620097,0.3400958806435459,34.66090927694755,40.373265296637285,True,True,True,False,False,False,False,True,Neutral,False,False,,,,False,,,,,,,False,False,,Neutral,50.0,50.0
NVDA,Daily,2025-06-11,167694044,144.61,144.99,141.87,142.83,142.85438341617584,140.84958278502998,137.15606234185003,133.8437727005875,3.1085004441569417,2.8620804204809964,0.2464200236759453,33.36960142952073,39.09987186625246,True,True,True,False,False,False,False,True,Neutral,False,False,,,,False,,,,,,,False,False,,Neutral,52.7,50.0
NVDA,Daily,2025-06-12,162364991,141.97,145.0,141.85,145.0,143.92719170808792,141.679666228024,137.9031040235786,134.48127140341106,3.1698556706686634,2.92363547051853,0.24622020015013346,32.170009195973165,37.839896835292585,True,True,True,False,False,False,False,True,Neutral,False,False,,,,False,,,,,,,False,False,,Neutral,51.7,50.0
NVDA,Daily,2025-06-13,180820565,142.48,143.58,140.85,141.97,142.94859585404396,141.7377329824192,138.29042744990446,134.90919875178759,3.007564562266421,2.9404212888681083,0.06714327339831261,30.86418535132744,36.57158565638983,True,True,False,False,False,False,True,True,Neutral,False,True,,,,False,,,,,,,False,False,,Neutral,50.7,50.0
