Symbol,TimeFrame,Date,Volume,Open,High,Low,Close,EMA_3,EMA_9,EMA_20,EMA_34,PPO_Line,PPO_Signal,PPO_Histogram,PMO_Line,PMO_Signal,EMA_9_Rising,EMA_34_Rising,PPO_Rising,PMO_Rising,EMA_9_Declining,EMA_34_Declining,PPO_Declining,PMO_Declining,TR_Status,Peak,Valley,Buy_Point,Days_From_Peak,Peak_Date,In_Buy_Zone,Distance_From_BP,Buy_Zone_Lower,Buy_Zone_Upper,Stop_Loss,Risk_Per_Share,Risk_Percentage,Buy_Signal,Exit_Signal,Exit_Reason,TR_Status_Enhanced,RS,Chaikin_AD
AMZN,Daily,2025-05-12,75205042,210.71,211.66,205.75,208.64,208.64,208.64,208.64,208.64,0.0,0.0,0.0,,,False,False,False,False,True,True,True,True,Neutral,False,False,,,,False,,,,,,,False,False,,Neutral,50.0,50.0
AMZN,Daily,2025-05-13,56193682,211.08,214.84,210.1,211.37,210.005,209.186,208.9,208.796,0.1042786154353591,0.02085572308707182,0.08342289234828729,13.084739263803824,13.084739263803824,False,False,False,False,True,True,True,True,Neutral Buy,False,False,,,,False,,,,,,,False,False,,Neutral Buy ↑,50.0,50.0
AMZN,Daily,2025-05-14,38492128,211.45,211.93,208.85,210.25,210.1275,209.39880000000002,209.02857142857144,208.8790857142857,0.1419381815647618,0.04507221478260982,0.09686596678215198,12.98747204442673,13.06705431482617,False,False,False,False,True,True,True,True,Neutral,False,False,,,,False,,,,,,,False,False,,Neutral,50.0,50.0
AMZN,Daily,2025-05-15,64347317,206.45,206.88,202.67,205.17,207.64875,208.55304,208.66108843537415,208.66713795918366,-0.024110912554488606,0.031235589315190132,-0.05534650186967874,12.7078009321455,13.001735517975138,False,True,False,False,True,False,True,True,Neutral Sell,False,False,,,,False,,,,,,,False,False,,Neutral Sell ↓,50.0,50.0
AMZN,Daily,2025-05-16,43318478,206.85,206.85,204.37,205.59,206.619375,207.96043200000003,208.36860382248136,208.49130150437315,-0.1381752339608949,-0.0026465753400268764,-0.13552865862086802,12.412416791094143,12.89458665854223,False,False,False,False,True,True,True,True,Neutral,False,False,,,,False,,,,,,,False,False,,Neutral,50.0,50.0
AMZN,Daily,2025-05-19,34314810,201.65,206.62,201.26,206.16,206.38968749999998,207.60034560000003,208.15826060129265,208.35808427555182,-0.20429742414688648,-0.042976745101398796,-0.1613206790454877,12.109007017652862,12.751753996562345,False,False,False,False,True,True,True,True,Neutral,False,False,,,,False,,,,,,,False,False,,Neutral,50.0,50.0
AMZN,Daily,2025-05-20,29470373,204.63,205.59,202.65,204.07,205.22984375,206.89427648000003,207.7689024487886,208.11305088837744,-0.33423759326421715,-0.10122891473396246,-0.2330086785302547,11.73203642236028,12.566350801252877,False,False,False,False,True,True,True,True,Neutral,False,False,,,,False,,,,,,,False,False,,Neutral,50.0,50.0
AMZN,Daily,2025-05-21,42460924,201.61,203.46,200.06,201.12,203.174921875,205.73942118400004,207.13567364414206,207.71344798047016,-0.5464860014202672,-0.1902803320712234,-0.35620566934904374,11.271355938000074,12.330897189752367,False,False,False,False,True,True,True,True,Neutral,False,False,,,,False,,,,,,,False,False,,Neutral,50.0,50.0
AMZN,Daily,2025-05-22,38938882,201.38,205.76,200.16,203.1,203.1374609375,205.21153694720005,206.7513237732714,207.44982238158616,-0.6307531498749686,-0.2783748956319725,-0.35237825424299607,10.870158131507532,12.065308270071487,False,False,False,False,True,True,True,True,Neutral,False,False,,,,False,,,,,,,False,False,,Neutral,50.0,50.0
AMZN,Daily,2025-05-23,33393545,198.9,202.37,197.85,200.99,202.06373046875,204.36722955776006,206.20262627105507,207.08068967406695,-0.7718773493595084,-0.37707538637747967,-0.3948019629820287,10.414853502775664,11.76522558510861,False,False,False,False,True,True,True,True,Neutral,False,True,,,,False,,,,,,,False,False,,Neutral,50.0,50.0
