Symbol,TimeFrame,Date,Volume,Open,High,Low,Close,EMA_3,EMA_9,EMA_20,EMA_34,PPO_Line,PPO_Signal,PPO_Histogram,PMO_Line,PMO_Signal,EMA_9_Rising,EMA_34_Rising,PPO_Rising,PMO_Rising,EMA_9_Declining,EMA_34_Declining,PPO_Declining,PMO_Declining,TR_Status,Peak,Valley,Buy_Point,Days_From_Peak,Peak_Date,In_Buy_Zone,Distance_From_BP,Buy_Zone_Lower,Buy_Zone_Upper,Stop_Loss,Risk_Per_Share,Risk_Percentage,Buy_Signal,Exit_Signal,Exit_Reason,TR_Status_Enhanced,RS,Chaikin_AD
GOOGL,Weekly,2025-05-09,260300551,163.0,165.39,147.84,152.75,152.75,152.75,152.75,152.75,0.0,0.0,0.0,,,False,False,False,False,True,True,True,True,Neutral,False,False,,,,False,,,,,,,False,False,,Neutral,50.0,50.0
GOOGL,Weekly,2025-05-16,211270407,157.49,169.35,156.16,166.19,159.47,155.438,154.03,153.518,0.697344874954339,0.1394689749908678,0.5578758999634712,87.98690671031096,87.98690671031096,False,False,False,False,True,True,True,True,Neutral Buy,False,False,,,,False,,,,,,,False,False,,Neutral Buy ↑,50.0,50.0
GOOGL,Weekly,2025-05-23,260525566,164.51,176.77,162.9,168.47,163.97,158.0444,155.4052380952381,154.3724,1.3445121049386255,0.38047760098041933,0.9640345039582061,87.59395607701762,87.91546114062126,False,False,False,False,True,True,True,True,Neutral,False,False,,,,False,,,,,,,False,False,,Neutral,50.0,50.0
GOOGL,Weekly,2025-05-30,154793381,170.16,175.26,167.44,171.74,167.85500000000002,160.78352,156.96092970521542,155.3648342857143,1.9924374042348976,0.702869561631315,1.2895678426035826,86.89741904325845,87.73036257746439,True,True,True,False,False,False,False,True,Neutral,False,False,,,,False,,,,,,,False,False,,Neutral,50.0,50.0
GOOGL,Weekly,2025-06-06,182774409,167.84,174.5,165.28,173.68,170.7675,163.362816,158.55322211424252,156.41141518367348,2.5635616042764076,1.0750079701603337,1.4885536341160739,85.90222325140984,87.39797360909084,True,True,True,False,False,False,False,True,Neutral,False,False,,,,False,,,,,,,False,False,,Neutral,52.5,50.0
GOOGL,Weekly,2025-06-13,170953764,174.54,181.1,172.38,174.67,172.71875,165.62425280000002,160.0881533414575,157.45476288746357,3.0203491848181954,1.4640762130919063,1.556272971726289,84.62748142363313,86.89424775718943,True,True,True,False,False,False,False,True,Neutral,False,False,,,,False,,,,,,,False,False,,Neutral,50.4,50.0
GOOGL,Weekly,2025-06-20,156729692,174.73,177.36,165.46,166.64,169.679375,165.82740224000003,160.71213873750918,157.9796335796085,2.945346892108895,1.760330348895304,1.185016543213591,82.84721321349377,86.15842329469932,True,True,True,False,False,False,False,True,Neutral,False,False,,,,False,,,,,,,False,False,,Neutral,49.6,50.0
GOOGL,Weekly,2025-06-27,273611176,166.27,178.68,162.0,178.53,174.1046875,168.367921792,162.40907790536545,159.1539402322023,3.4266351458945397,2.093591308295151,1.3330438375993885,81.26515441495194,85.26873804383615,True,True,True,False,False,False,False,True,Neutral,False,True,,,,False,,,,,,,False,False,,Neutral,50.3,50.0
GOOGL,Weekly,2025-07-04,150102058,180.78,181.23,173.53,179.53,176.81734375000002,170.6003374336,164.03964191437825,160.3182865046479,3.801783784237188,2.4352298034835584,1.3665539807536295,79.51295150025366,84.22223139954842,True,True,True,False,False,False,False,True,Neutral,False,False,,,,False,,,,,,,False,False,,Neutral,49.7,50.0
GOOGL,Weekly,2025-07-11,181179085,179.06,181.43,172.77,180.19,178.503671875,172.51826994688003,165.57777125586603,161.4538129900966,4.074265964770005,2.763037035740848,1.311228929029157,77.61444643983637,83.02081595232805,True,True,True,False,False,False,False,True,Neutral,False,False,,,,False,,,,,,,False,False,,Neutral,49.7,100.0
GOOGL,Weekly,2025-07-18,165096150,181.01,186.42,179.68,185.06,181.7818359375,175.02661595750402,167.4332216124502,162.80273796209107,4.459747183440449,3.1023790652807683,1.3573681181596804,75.72452058443847,81.69421679452994,True,True,True,False,False,False,False,True,Neutral,False,False,,,,False,,,,,,,False,False,,Neutral,51.8,100.0
GOOGL,Weekly,2025-07-25,263812842,186.25,197.95,186.15,193.18,187.48091796875002,178.65729276600322,169.8852957445978,164.53858150711446,5.070374811887751,3.4959782146021654,1.5743965972855856,73.94108203982387,80.28455593003793,True,True,True,False,False,False,False,True,Neutral,False,False,,,,False,,,,,,,False,False,,Neutral,51.2,100.0
GOOGL,Weekly,2025-08-01,198135406,193.65,197.6,187.82,189.13,188.305458984375,180.75183421280258,171.7181247213028,165.94380542099364,5.289656552696979,3.8547138822211284,1.4349426704758503,71.91499045149493,78.76281675212101,True,True,True,False,False,False,False,True,Neutral,False,False,,,,False,,,,,,,False,False,,Neutral,49.1,84.61538461538461
GOOGL,Weekly,2025-08-08,150196235,190.29,202.61,190.12,201.42,194.8627294921875,184.88546737024205,174.54687474784538,167.97101653979402,5.935430790436558,4.270857263864214,1.6645735265723438,70.14701678277606,77.19630766678556,True,True,True,False,False,False,False,True,Neutral,False,False,,,,False,,,,,,,False,False,,Neutral,56.8,92.85714285714286
GOOGL,Weekly,2025-08-15,144761658,200.94,206.44,197.51,203.9,199.38136474609377,188.68837389619364,177.3424104861458,170.02410130894864,6.456458364810154,4.707977484053402,1.7484808807567518,68.33028565259785,75.58430366420598,True,True,True,False,False,False,False,True,Neutral,False,False,,,,False,,,,,,,False,False,,Neutral,54.1,100.0
GOOGL,Weekly,2025-08-22,134323998,204.2,208.54,196.59,206.09,202.73568237304687,192.16869911695494,180.08027615413192,172.08500980558014,6.861532085487392,5.138688404340201,1.7228436811471912,66.47318616011754,73.9277368452808,True,True,True,False,False,False,False,True,Neutral,False,False,,,,False,,,,,,,False,False,,Neutral,53.1,100.0
GOOGL,Weekly,2025-08-29,153483529,206.43,214.65,205.28,212.91,207.82284118652342,196.31695929356397,183.20691652040506,174.41786638811843,7.364602973003722,5.583871318072905,1.7807316549308165,64.70968131410226,72.25172674870288,True,True,True,False,False,False,False,True,Neutral,False,False,,,,False,,,,,,,False,False,,Neutral,55.4,100.0
GOOGL,Weekly,2025-09-05,247886406,208.44,235.76,206.19,235.0,221.4114205932617,204.05356743485117,188.13959113750934,177.87970259451166,8.543748900177729,6.1758468344938695,2.367902065683859,63.40934822117278,70.64402156187921,True,True,True,False,False,False,False,True,Neutral,False,False,,,,False,,,,,,,False,False,,Neutral,58.4,100.0
GOOGL,Weekly,2025-09-12,163047714,235.47,242.25,233.23,240.8,231.10571029663086,211.40285394788094,193.15486817203228,181.47514816053956,9.53117292247176,6.846912052089448,2.684260870382311,62.093304349926996,69.08934570516062,True,True,True,False,False,False,False,True,Neutral,False,False,,,,False,,,,,,,False,False,,Neutral,58.5,100.0
GOOGL,Weekly,2025-09-19,213412406,244.66,256.0,244.66,254.72,242.91285514831543,220.06628315830477,199.01821406041014,185.66056826565156,10.657945165371354,7.6091186747458295,3.0488264906255242,60.94607111931312,67.60875032591562,True,True,True,False,False,False,False,True,Neutral,False,False,,,,False,,,,,,,False,False,,Neutral,62.9,100.0
GOOGL,Weekly,2025-09-26,136643134,254.43,255.78,240.74,246.54,244.7264275741577,225.36102652664383,203.54409843560916,189.13939293618574,11.042806693124396,8.295856278421542,2.7469504147028534,59.47338365195445,66.12959274883177,True,True,True,False,False,False,False,True,Neutral,False,False,,,,False,,,,,,,False,False,,Neutral,59.0,95.23809523809523
GOOGL,Weekly,2025-10-03,154621214,247.85,251.15,238.61,245.35,245.03821378707886,229.35882122131505,207.52561287031307,192.35142762554656,11.134903750650572,8.86366577286735,2.2712379777832226,57.87476347955631,64.62871469987259,True,True,True,False,False,False,False,True,Neutral,False,False,,,,False,,,,,,,False,False,,Neutral,56.3,95.45454545454545
GOOGL,Weekly,2025-10-10,134455451,244.78,251.32,235.84,236.57,240.80410689353943,230.80105697705204,210.29174497790228,194.87820318980104,10.741108966924697,9.23915441167882,1.5019545552458773,56.013189227110175,63.0622555230067,True,True,True,False,False,False,False,True,Neutral,False,False,,,,False,,,,,,,False,False,,Neutral,55.3,86.95652173913044
GOOGL,Weekly,2025-10-17,131783078,240.21,256.96,239.71,253.3,247.05205344676972,235.30084558164165,214.3877692657211,198.21659157895527,10.884221314857111,9.56816779231448,1.3160535225426315,54.50028761379755,61.505534084968666,True,True,False,False,False,False,True,True,Neutral,False,False,,,,False,,,,,,,False,False,,Neutral,56.2,87.5
