Symbol,TimeFrame,Date,Volume,Open,High,Low,Close,EMA_3,EMA_9,EMA_20,EMA_34,PPO_Line,PPO_Signal,PPO_Histogram,PMO_Line,PMO_Signal,EMA_9_Rising,EMA_34_Rising,PPO_Rising,PMO_Rising,EMA_9_Declining,EMA_34_Declining,PPO_Declining,PMO_Declining,TR_Status,Peak,Valley,Buy_Point,Days_From_Peak,Peak_Date,In_Buy_Zone,Distance_From_BP,Buy_Zone_Lower,Buy_Zone_Upper,Stop_Loss,Risk_Per_Share,Risk_Percentage,Buy_Signal,Exit_Signal,Exit_Reason,TR_Status_Enhanced,RS,Chaikin_AD
AMZN,Weekly,2025-05-09,179241213,186.51,194.69,183.85,193.06,193.06,193.06,193.06,193.06,0.0,0.0,0.0,,,False,False,False,False,True,True,True,True,Neutral,False,False,,,,False,,,,,,,False,False,,Neutral,50.0,50.0
AMZN,Weekly,2025-05-16,277556647,210.71,214.84,202.67,205.59,199.325,195.566,194.25333333333333,193.77599999999998,0.5152604265188526,0.10305208530377052,0.4122083412150821,64.9021029731689,64.9021029731689,False,False,False,False,True,True,True,True,Neutral Buy,False,False,,,,False,,,,,,,False,False,,Neutral Buy ↑,50.0,50.0
AMZN,Weekly,2025-05-23,178578534,201.65,206.62,197.85,200.99,200.1575,196.65080000000003,194.89492063492062,194.18822857142854,0.7219903837533502,0.22683974499368648,0.49515063875966375,64.44032132190237,64.81814267293862,False,False,False,False,True,True,True,True,Neutral,False,False,,,,False,,,,,,,False,False,,Neutral,50.0,50.0
AMZN,Weekly,2025-05-30,149821208,203.09,208.81,201.69,205.01,202.58375,198.32264000000004,195.85826152683293,194.80661551020404,1.03752710678671,0.3889772173522912,0.6485498894344188,63.81060141223537,64.63495335281075,True,True,True,False,False,False,False,True,Neutral,False,False,,,,False,,,,,,,False,False,,Neutral,50.0,50.0
AMZN,Weekly,2025-06-06,183979775,204.98,213.87,202.68,213.57,208.076875,201.37211200000004,197.54509376237266,195.87880890962094,1.613648705347242,0.6339115149512814,0.9797371903959605,63.15580614215108,64.36601749632717,True,True,True,False,False,False,False,True,Neutral,False,False,,,,False,,,,,,,False,False,,Neutral,50.0,50.0
AMZN,Weekly,2025-06-13,165709554,214.75,218.4,209.62,212.1,210.0884375,203.51768960000004,198.93127530881335,196.80573411478545,1.9810636067635425,0.9033419333137336,1.077721673449809,62.22570967948103,63.97687062053696,True,True,True,False,False,False,False,True,Neutral,False,False,,,,False,,,,,,,False,False,,Neutral,50.0,50.0
AMZN,Weekly,2025-06-20,185081662,212.31,217.96,208.27,209.69,209.88921875,204.75215168000005,199.95591575559303,197.54197787965487,2.146893778307313,1.1520523023124496,0.9948414759948636,61.04158876292757,63.443183010062526,True,True,True,False,False,False,False,True,Neutral,False,False,,,,False,,,,,,,False,False,,Neutral,50.0,50.0
AMZN,Weekly,2025-06-27,277144132,209.79,223.3,207.31,223.3,216.594609375,208.46172134400004,202.179161874108,199.0138648579603,2.780199017878625,1.4776816454256847,1.3025173724529402,60.050203681777994,62.82627767764715,True,True,True,False,False,False,False,True,Neutral,False,False,,,,False,,,,,,,False,False,,Neutral,50.0,50.0
AMZN,Weekly,2025-07-04,158671141,223.52,224.01,217.93,223.41,220.0023046875,211.45137707520007,204.20114645752628,200.4079297232197,3.2369708157190527,1.8295394794843585,1.4074313362346942,58.8879482137886,62.11021777512741,True,True,True,False,False,False,False,True,Neutral,False,False,,,,False,,,,,,,False,False,,Neutral,50.0,50.0
AMZN,Weekly,2025-07-11,201340145,223.0,226.68,218.43,225.02,222.51115234374998,214.16510166016008,206.18389441395234,201.8143337390357,3.609570745879341,2.185545732763355,1.424025013115986,57.62135707655617,61.29406128447809,True,True,True,False,False,False,False,True,Neutral,False,False,,,,False,,,,,,,False,False,,Neutral,50.0,100.0
