Symbol,TimeFrame,Date,Open,High,Low,Close,Volume,EMA_3,EMA_9,EMA_20,EMA_34,PPO_Line,PPO_Signal,PMO_Line,PMO_Signal,TR_Status,TR_Status_Enhanced,RS,Chaikin_AD,Peak,Valley,Buy_Point,Buy_Zone_Lower,Buy_Zone_Upper,In_Buy_Zone,Distance_From_BP,Stop_Loss,Risk_Per_Share,Buy_Signal,Exit_Signal,Exit_Reason
GOOGL,Weekly,2020-11-13,86.683922,87.693154,82.829437,85.539064,191176362.886006,85.539064,85.539064,85.539064,85.539064,0.000000,0.000000,,,Neutral,Neutral,50.000000,50.000000,False,False,,,,False,,,,False,False,
GOOGL,Weekly,2020-11-20,85.147148,86.604767,83.500328,83.807297,118831520.076923,84.673180,85.192710,85.374134,85.440106,-0.161744,-0.032349,-20.245336,-20.245336,Neutral Sell,Neutral Sell ↓,50.000000,50.000000,False,False,,,,False,,,,False,False,
GOOGL,Weekly,2020-11-27,83.992636,86.733636,82.542740,86.251463,87174391.704356,85.462322,85.404461,85.457689,85.486469,-0.058300,-0.037539,-19.983911,-20.197805,Neutral Buy,Neutral Buy ↑,50.000000,50.000000,False,False,,,,False,,,,False,False,
GOOGL,Weekly,2020-12-04,85.702684,88.993428,84.360420,88.024738,149541409.242354,86.743530,85.928516,85.702170,85.631513,0.188401,0.007649,-19.546008,-20.079296,Neutral,Neutral,50.000000,50.000000,False,False,,,,False,,,,False,False,
GOOGL,Weekly,2020-12-11,87.628478,88.291647,83.669740,85.661658,125626556.140871,86.202594,85.875145,85.698311,85.633235,0.159378,0.037995,-19.210445,-19.921323,Neutral,Neutral,49.400000,50.000000,False,False,,,,False,,,,False,False,
GOOGL,Weekly,2020-12-18,85.464735,86.385641,82.775380,83.316919,206388317.215477,84.759756,85.363500,85.471512,85.500875,-0.083699,0.013656,-18.966889,-19.747790,Neutral Sell,Neutral Sell ↓,49.600000,50.000000,False,False,,,,False,,,,False,False,
GOOGL,Weekly,2020-12-25,82.492061,84.180389,81.761804,83.700147,89750557.478221,84.229952,85.030829,85.302811,85.397976,-0.238052,-0.036685,-18.634081,-19.545297,Neutral,Neutral,49.500000,50.000000,False,True,,,,False,,,,False,False,
GOOGL,Weekly,2021-01-01,84.219002,86.321448,83.402832,84.592094,92627517.644115,84.411023,84.943082,85.235123,85.351925,-0.272991,-0.083947,-18.194722,-19.299738,Neutral,Neutral,48.800000,50.000000,False,False,,,,False,,,,False,False,
GOOGL,Weekly,2021-01-08,84.947328,86.847060,81.863161,86.773213,188221562.485171,85.592118,85.309108,85.381608,85.433142,-0.093032,-0.085764,-17.586598,-18.988258,Neutral Buy,Neutral Buy ↑,49.600000,50.000000,False,False,,,,False,,,,False,False,
GOOGL,Weekly,2021-01-15,85.768808,86.124042,82.616586,83.384491,153434601.956441,84.488304,84.924185,85.191406,85.316076,-0.268231,-0.122257,-17.180535,-18.659581,Neutral Sell,Neutral Sell ↓ 🔴EXIT,49.700000,50.000000,False,False,,,,False,,,,False,True,Downtrend Starting (Neutral Sell)
GOOGL,Weekly,2021-01-22,84.126814,93.252860,83.635954,91.345407,204300864.633457,87.916856,86.208429,85.777502,85.660609,0.340749,-0.029656,-16.237509,-18.219204,Neutral Buy,Neutral Buy ↑,51.300000,50.000000,False,False,,,,False,,,,False,False,
GOOGL,Weekly,2021-01-29,92.319405,92.757656,86.746667,88.198494,273869771.760426,88.057675,86.606442,86.008072,85.805631,0.518874,0.080050,-15.528061,-17.729906,Neutral,Neutral,51.400000,50.000000,False,False,,,,False,,,,False,False,
GOOGL,Weekly,2021-02-05,89.030109,101.677126,89.030109,100.818482,288787831.031974,94.438078,89.448850,87.418588,86.663508,1.801953,0.424431,-14.082611,-17.066761,Neutral,Neutral,50.900000,100.000000,False,False,,,,False,,,,False,False,
GOOGL,Weekly,2021-02-12,101.357608,102.081591,99.052446,101.117728,119355144.313716,97.777903,91.782626,88.723268,87.489464,2.785796,0.896704,-12.757261,-16.283216,Neutral,Neutral,55.200000,100.000000,False,False,,,,False,,,,False,False,
GOOGL,Weekly,2021-02-19,100.959417,103.536314,100.557848,100.817516,115241815.188601,99.297710,93.589604,89.875101,88.251067,3.477072,1.412778,-11.572964,-15.426806,Neutral,Neutral,53.500000,86.666667,True,False,,,,False,,,,False,False,
GOOGL,Weekly,2021-02-26,99.118087,100.793866,96.059501,97.588553,172970429.054217,98.443131,94.389394,90.609715,88.784637,3.686423,1.867507,-10.669212,-14.561789,Neutral,Neutral,54.500000,75.000000,False,False,103.536314,98.359498,108.713129,False,-5.744613,95.253409,8.282905,False,False,
GOOGL,Weekly,2021-03-05,98.847800,101.656854,96.241462,101.216190,194583618.716867,99.829661,95.754753,91.619856,89.495012,4.111289,2.316263,-9.643825,-13.667614,Neutral,Neutral,52.500000,100.000000,False,False,103.536314,98.359498,108.713129,True,-2.240879,95.253409,8.282905,False,False,
GOOGL,Weekly,2021-03-12,100.588255,102.020776,96.781553,98.944331,165137219.316497,99.386996,96.392669,92.317425,90.034973,4.195374,2.692085,-8.835370,-12.789024,Neutral,Neutral,51.100000,88.888889,False,False,103.536314,98.359498,108.713129,True,-4.435142,95.253409,8.282905,False,False,
GOOGL,Weekly,2021-03-19,98.701556,102.017880,96.672473,97.832294,168114313.061168,98.609645,96.680594,92.842650,90.480534,4.115745,2.976817,-8.157265,-11.946886,Neutral,Neutral,51.300000,73.684211,False,False,103.536314,98.359498,108.713129,False,-5.509198,95.253409,8.282905,False,False,
GOOGL,Weekly,2021-03-26,97.864632,99.793805,96.342337,97.724661,156275967.359592,98.167153,96.889407,93.307604,90.894484,3.995190,3.180492,-7.540486,-11.145722,Neutral,Neutral,51.500000,70.000000,False,False,103.536314,98.359498,108.713129,False,-5.613153,95.253409,8.282905,False,False,
GOOGL,Weekly,2021-04-02,97.600619,103.083100,96.794102,102.794955,141156107.745134,100.481054,98.070517,94.211161,91.574511,4.273508,3.399095,-6.699038,-10.337234,Neutral,Neutral,53.200000,90.476190,False,False,103.536314,98.359498,108.713129,True,-0.716037,95.253409,8.282905,False,False,
GOOGL,Weekly,2021-04-09,103.633327,109.754362,103.539210,109.595085,168540455.715477,105.038070,100.375430,95.676297,92.604258,4.987253,3.716727,-5.594566,-9.474931,Neutral,Neutral,54.300000,100.000000,False,False,103.536314,98.359498,108.713129,False,5.851833,95.253409,8.282905,False,False,
GOOGL,Weekly,2021-04-16,108.796291,110.817651,107.526907,110.178133,131735678.226135,107.608101,102.335971,97.057424,93.608480,5.513372,4.076056,-4.593048,-8.587316,Neutral,Neutral,56.000000,100.000000,False,False,103.536314,98.359498,108.713129,False,6.414966,95.253409,8.282905,False,False,
GOOGL,Weekly,2021-04-23,109.571435,111.306098,108.130227,111.007335,133675634.233086,109.307718,104.070244,98.385987,94.602700,5.908805,4.442606,-3.673132,-7.693828,Neutral,Neutral,53.600000,100.000000,False,False,103.536314,98.359498,108.713129,False,7.215846,95.253409,8.282905,False,False,
GOOGL,Weekly,2021-04-30,111.228873,117.351838,110.342718,113.592919,252374823.838740,111.450318,105.974779,99.834266,95.687855,6.333893,4.820863,-2.744394,-6.793931,Neutral,Neutral,55.900000,96.000000,True,False,103.536314,98.359498,108.713129,False,9.713119,95.253409,8.282905,False,False,
GOOGL,Weekly,2021-05-07,114.143629,114.946767,108.919851,113.517142,159311736.522243,112.483730,107.483251,101.137397,96.706672,6.570061,5.170703,-1.939798,-5.911361,Neutral,Neutral,48.000000,100.000000,False,False,117.351838,111.484246,123.219430,True,-3.267692,107.963691,9.388147,False,False,
GOOGL,Weekly,2021-05-14,112.368905,112.506945,105.876226,109.967213,183042524.506024,111.225471,107.980044,101.978332,97.464417,6.399489,5.416460,-1.407471,-5.092472,Neutral,Neutral,52.600000,100.000000,False,False,117.351838,111.484246,123.219430,False,-6.292723,107.963691,9.388147,False,False,
GOOGL,Weekly,2021-05-21,109.252400,111.922449,107.412036,110.727395,145515844.619555,110.976433,108.529514,102.811576,98.222301,6.244987,5.582165,-0.908576,-4.331764,Neutral,Neutral,53.700000,100.000000,False,False,117.351838,111.484246,123.219430,False,-5.644942,107.963691,9.388147,False,False,
